club_name,player_name,age,position,club_involved_name,fee,transfer_movement,fee_cleaned,league_name,year,season
Dinamo Stavropol,Sergey Kozko,18,Goalkeeper,Unknown,?,in,NA,Premier Liga,1993,1993/1994
Dinamo Stavropol,Sergey Maslov,18,Attacking Midfield,Mashuk-KMV,?,in,NA,Premier Liga,1993,1993/1994
Dinamo Stavropol,Aleksandr Bondar,26,Midfielder,Erzu,?,in,NA,Premier Liga,1993,1993/1994
Dinamo Stavropol,Igor Getman,22,Defender,Anzhi,?,out,NA,Premier Liga,1993,1993/1994
Dinamo Stavropol,Aleksandr Maslov,23,Centre-Forward,Rostselmash,?,out,NA,Premier Liga,1993,1993/1994
Dinamo Stavropol,Dmitri Tulintsev,18,Centre-Back,Torpedo Armavir,?,out,NA,Premier Liga,1993,1993/1994
Dinamo-Gazovik Tyumen,Igor Kutepov,28,Goalkeeper,Dynamo Kyiv,Free Transfer,in,0,Premier Liga,1993,1993/1994
Dinamo-Gazovik Tyumen,Aleksandr Gerasimov,23,Right Winger,Znamya Truda,Free Transfer,in,0,Premier Liga,1993,1993/1994
Dinamo-Gazovik Tyumen,Pavel Rodnenok,28,Defender,Veres Rivne,?,in,NA,Premier Liga,1993,1993/1994
Dinamo-Gazovik Tyumen,Igor Kovalevich,25,Right-Back,Dnepr-Transmash,?,in,NA,Premier Liga,1993,1993/1994
Dinamo-Gazovik Tyumen,Sergey Nikiforov,30,Left-Back,Retired,-,out,0,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Yuri Shishkin,30,Goalkeeper,Ocean Nakhodka,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Serhii Puchkov,31,Centre-Back,SG Bornim,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Oleksandr Nikiforov,25,Midfielder,Chornomorets,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Sergey Kuznetsov,31,Defender,Ferencváros,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Akhrik Tsveiba,26,Sweeper,Dynamo Kyiv,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Ivan Yaremchuk,31,Right Midfield,BW Berlin,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Vladimir Kobzev,34,Forward,Pol. Warsaw,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Igor Tsaplyuk,22,Right-Back,Stariye Dorogi,?,in,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Aleksey Snigirev,25,Forward,Krasnoznamensk,?,out,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Aleksandr Solop,22,Right-Back,Kolos Krasnodar,?,out,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Andrey Novosadov,21,Goalkeeper,CSKA Moscow II,?,out,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Igor Tsaplyuk,23,Right-Back,Neftekhimik,?,out,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Vyacheslav Demin,24,Midfielder,Tekstilshchik Kamyshin,?,out,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Akhrik Tsveiba,27,Sweeper,Gamba Osaka,?,out,NA,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Aleksey Babenko,20,Midfielder,Unknown,"End of loanJul 1, 1993",out,0,Premier Liga,1993,1993/1994
KamAZ Naberezhnye Chelny,Mikhail Sinev,21,Centre-Back,CSKA Moscow II,"End of loanDec 1, 1993",out,0,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Aleksandr Marteshkin,23,Goalkeeper,Soligorsk,?,in,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Aleksandr Zhidkov,27,Central Midfield,Rotor Volgograd,?,in,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Vitali Safronov,20,Attacking Midfield,Asmaral Moskau,?,in,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Sergey Kuznetsov,27,Centre-Back,Rotor Volgograd,?,in,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Evgeni Kharlachev,19,Left Midfield,Loko Moscow,?,out,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Vladimir Filippov,25,Forward,Tekstilshchik Kamyshin,?,out,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Viktor Gaus,29,Goalkeeper,Lada Togliatti,?,out,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Giorgi Dzneladze,24,Right-Back,Sokol Saratov,?,out,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Nikolay Bulgakov,33,Defender,Baltika,?,out,NA,Premier Liga,1993,1993/1994
Krylya Sovetov Samara,Aleksandr Tsygankov,25,Right-Back,Tekstilshchik Kamyshin,?,out,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Viktor Gaus,29,Goalkeeper,KS Samara,?,in,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Yurii Hudymenko,27,Centre-Forward,Dinamo Moscow,?,in,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Almir Kayumov,29,Defender,Daewoo Royals,?,in,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Dmitri Gradilenko,24,Defender,Krasnoznamensk,?,in,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Konstantin Pavlyuchenko,22,Midfielder,Dnipro,?,in,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Evgen Dragunov,29,Defender,SK Tavriya,?,in,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Aleksey Bakharev,17,Central Midfield,Lada Tog. U19,-,in,0,Premier Liga,1993,1993/1994
Lada Togliatti,Yuri Bavykin,20,Left-Back,CSKA Moscow,?,out,NA,Premier Liga,1993,1993/1994
Lada Togliatti,Aleksey Bobrov,21,Right Winger,CSKA Moscow,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Sergiy Perepadenko,21,Right Winger,CD Badajoz,Free Transfer,in,0,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Vladimir Leonchenko,21,Central Midfield,Rostselmash,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Igor Chugaynov,23,Centre-Back,Torpedo Moscow,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Aleksandr Tatarkin,27,Centre-Forward,Rostselmash,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Evgeni Kharlachev,19,Left Midfield,KS Samara,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Khasanbi Bidzhiev,27,Goalkeeper,Hapoel Tel Aviv,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Oleg Yelyshev,22,Right Midfield,Tekstilshchik Kamyshin,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Aleksandr Katasonov,21,Centre-Forward,Znamya Truda,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Rashid Rakhimov,28,Left Midfield,Real Valladolid,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Sargis Hovhannisyan,25,Right Midfield,Dinamo Moscow,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Aleksandr Shanin,23,Goalkeeper,Znamya Truda,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Vitali Nikulkin,22,Centre-Forward,Lokomotiv NN,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Andrey Solovtsov,25,Centre-Back,Shinnik,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Dmitri Alenichev,21,Central Midfield,Spartak Moscow,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Mukhsin Mukhamadiev,26,Centre-Forward,Ankaragücü,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Ravil Sabitov,25,Defender,KSV Waregem,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Dmitri Gorkov,29,Midfielder,ES Sahel,Loan,out,0,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Aleksandr Smirnov,25,Right Midfield,Dinamo Moscow,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Valentin Kiselev,23,Centre-Forward,Arsenal Tula,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Vitali But,20,Midfielder,Chernomorets N.,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Andrey Fedin,22,Central Midfield,Krasnoznamensk,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Moscow,Oleg Samatov,28,Right-Back,Dinamo Moscow,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Nizhniy Novgorod,Igor Aslanyan,26,Midfielder,Torpedo Moscow,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Nizhniy Novgorod,Yuri Kalitvintsev,25,Attacking Midfield,Dinamo Moscow,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Nizhniy Novgorod,Vitali Nikulkin,22,Centre-Forward,Loko Moscow,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Nizhniy Novgorod,Albert Shchukin,21,Goalkeeper,Unknown,?,in,NA,Premier Liga,1993,1993/1994
Lokomotiv Nizhniy Novgorod,Andrey Lebedev,30,Defensive Midfield,Brage,?,out,NA,Premier Liga,1993,1993/1994
Lokomotiv Nizhniy Novgorod,Albert Shchukin,22,Goalkeeper,Unknown,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Rustem Khuzin,21,Right-Back,Rubin Kazan,?,in,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Andrey Samorukov,23,Goalkeeper,Tekstilshchik Kamyshin,?,in,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Igor Avdeev,20,Centre-Back,Taraz,?,in,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Oleg Nechaev,22,Centre-Forward,Rubin Kazan,?,in,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Aleksandr Berketov,18,Centre-Back,Rotor Vg. II,-,in,0,Premier Liga,1993,1993/1994
Rotor Volgograd,Andrey Kovalenko,23,Midfielder,Kolos Krasnodar,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Aleksey Gerasimenko,23,Centre-Forward,Kuban Krasnodar,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Aleksandr Eshchenko,23,Defender,Belenenses SAD,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Khabib Ilyaletdinov,28,Midfielder,TRASKO Moskau,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Aleksandr Zhidkov,27,Central Midfield,KS Samara,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Sergey Kuznetsov,27,Centre-Back,KS Samara,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Evgeni Shkilov,28,Centre-Forward,Hapoel Haifa,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Andrey Manannikov,28,Goalkeeper,Unknown,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Andrey Miroshnichenko,24,Midfielder,Aktobe,?,out,NA,Premier Liga,1993,1993/1994
Rotor Volgograd,Aleksandr Nikitin,32,Centre-Forward,Retired,-,out,0,Premier Liga,1993,1993/1994
Spartak Moscow,Yurii Sak,26,Defensive Midfield,Chornomorets,Free Transfer,in,0,Premier Liga,1993,1993/1994
Spartak Moscow,Sergey Rodionov,30,Centre-Forward,AS Red Star 93,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Vladislav Ternavski,24,Centre-Back,Nyva Ternopil,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Sergey Pogodin,25,Midfielder,Roda JC,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Dmitri Alenichev,21,Central Midfield,Loko Moscow,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Andrey Gashkin,23,Right Midfield,Nyva Ternopil,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Valeri Masalitin,27,Centre-Forward,CSKA Moscow,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Ilya Tsymbalar,24,Central Midfield,Chornomorets,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Aleksandr Pomazun,21,Goalkeeper,Metalist,?,in,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Andrey Tikhonov,23,Attacking Midfield,Spartak II,-,in,0,Premier Liga,1993,1993/1994
Spartak Moscow,Valeri Kechinov,19,Second Striker,Spartak II,-,in,0,Premier Liga,1993,1993/1994
Spartak Moscow,Dmitri Radchenko,22,Centre-Forward,Racing,?,out,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Andrey Gashkin,22,Right Midfield,Nyva Ternopil,?,out,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Dmitri Popov,26,Right-Back,Racing,?,out,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Andrey Chernyshov,25,Centre-Back,Dinamo Moscow,?,out,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Stanislav Cherchesov,29,Goalkeeper,Dynamo Dresden,?,out,NA,Premier Liga,1993,1993/1994
Spartak Moscow,Fedor Cherenkov,34,Attacking Midfield,Retired,-,out,0,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Alan Agaev,16,Right-Back,Avtodor Vl.,?,in,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Bakhva Tedeev,24,Central Midfield,Dinamo Moscow,?,in,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Kazimir Gudiev,21,Goalkeeper,I. Vladikavkaz,Loan,in,0,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Mirdzhalol Kasymov,23,Attacking Midfield,Pakhtakor,?,in,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Arif Asadov,23,Defender,Neftchi Baku,?,in,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Georgi Botsiev,17,Attacking Midfield,Spartak II,-,in,0,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Georgi Bazaev,15,Left Midfield,DYuSSh Spartak,-,in,0,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Aleksandr Mozgovoy,26,Defender,Loko Vitebsk,?,out,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Aleksandr Kostin,24,Midfielder,Spartak Nalchik,?,out,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Andrey Sosnitskiy,30,Defender,Uralmash,?,out,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Vladimir Konovalov,20,Forward,MPKZ Mozyr,?,out,NA,Premier Liga,1993,1993/1994
Spartak Vladikavkaz,Kazimir Gudiev,22,Goalkeeper,I. Vladikavkaz,"End of loanMay 1, 1994",out,0,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Aleksandr Filimonov,20,Goalkeeper,Fakel Voronezh,?,in,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Vyacheslav Nedorostkov,25,Right Midfield,Nyva Ternopil,?,in,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Vasyl Evseev,30,Defender,MFK Mykolaiv,?,in,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Vladimir Filippov,25,Forward,KS Samara,?,in,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Vyacheslav Demin,24,Midfielder,KamAZ,?,in,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Sergey Volgin,32,Defensive Midfield,Kairat Almaty,?,in,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Aleksandr Tsygankov,25,Right-Back,KS Samara,?,in,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Vasyl Evseev,31,Defender,Dynamo 2 Kyiv,?,out,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Oleg Yelyshev,22,Right Midfield,Loko Moscow,?,out,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Rustem Shaymukhametov,33,Centre-Forward,FV Progres,?,out,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Andrey Samorukov,23,Goalkeeper,Rotor Volgograd,?,out,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Vyacheslav Nedorostkov,25,Right Midfield,Z. Gorodishche,?,out,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Vladimir Smirnov,16,Right Midfield,Rotor Vg. II,?,out,NA,Premier Liga,1993,1993/1994
Tekstilshchik Kamyshin,Andrey Karpenko,27,Defender,Fakel Voronezh,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Maksim Putilin,26,Centre-Back,Asmaral Moskau,?,in,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Andrey Satsunkevich,27,Goalkeeper,Dinamo Minsk,?,in,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Gennadi Grishin,28,Central Midfield,VfB Leipzig,?,in,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Andrey Kalaychev,29,Centre-Back,VfB Mödling,?,in,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Vladimir Pchelnikov,23,Goalkeeper,Torpedo II,-,in,0,Premier Liga,1993,1993/1994
Torpedo Moscow,Aleksandr Tarasov,21,Right-Back,Unknown,"End of loanDec 31, 1993",in,0,Premier Liga,1993,1993/1994
Torpedo Moscow,Mikhail Murashov,20,Centre-Back,Torpedo II,-,in,0,Premier Liga,1993,1993/1994
Torpedo Moscow,Igor Chugaynov,23,Centre-Back,Loko Moscow,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Andrey Kalaychev,30,Centre-Back,Unknown,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Mikhail Smirnov,25,Defensive Midfield,Zawisza,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Igor Aslanyan,26,Midfielder,Lokomotiv NN,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Aleksandr Podshivalov,28,Goalkeeper,Hapoel Haifa,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Aleksandr Tarasov,21,Right-Back,Unknown,Loan,out,0,Premier Liga,1993,1993/1994
Torpedo Moscow,Gennadi Grishin,29,Central Midfield,Hapoel Haifa,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Serhii Skachenko,20,Centre-Forward,Temp Shepetovka,?,out,NA,Premier Liga,1993,1993/1994
Torpedo Moscow,Vardan Khachatryan,24,Centre-Back,Metalurh Z.,?,out,NA,Premier Liga,1993,1993/1994
Uralmash Ekaterinburg,Miroslav Romashchenko,20,Centre-Back,Dnepr-Transmash,£122k,in,0.122,Premier Liga,1993,1993/1994
Uralmash Ekaterinburg,Sergey Alyapkin,21,Goalkeeper,G. Kachkanar,?,in,NA,Premier Liga,1993,1993/1994
Uralmash Ekaterinburg,Andrey Sosnitskiy,30,Defender,Spartak V-kavkaz,?,in,NA,Premier Liga,1993,1993/1994
Uralmash Ekaterinburg,Igor Arnautov,19,Goalkeeper,G. Kachkanar,?,in,NA,Premier Liga,1993,1993/1994
Uralmash Ekaterinburg,Yuri Matveev,26,Centre-Forward,Ankaragücü,?,out,NA,Premier Liga,1993,1993/1994
Zhemchuzhina Sochi,Evgeni Kryukov,30,Goalkeeper,Rostselmash,Free Transfer,in,0,Premier Liga,1993,1993/1994
Zhemchuzhina Sochi,Igor Makarov,32,Defender,Asmaral Moskau,?,in,NA,Premier Liga,1993,1993/1994
Zhemchuzhina Sochi,Aleksandr Ignatjev,21,Right Midfield,Dinamo S-Pb,?,in,NA,Premier Liga,1993,1993/1994
Zhemchuzhina Sochi,Assaf Al-Khalifa,26,Centre-Forward,Unknown,?,in,NA,Premier Liga,1993,1993/1994
Zhemchuzhina Sochi,Aleksandr Fedorov,28,Left-Back,Perlis FA,?,out,NA,Premier Liga,1993,1993/1994
Zhemchuzhina Sochi,Gocha Gogrichiani,28,Forward,Omonia Nikosia,?,out,NA,Premier Liga,1993,1993/1994
Zhemchuzhina Sochi,Vladimir Lushin,30,Defender,Unknown,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Valeri Broshin,31,Left Midfield,H. Kfar Saba,?,in,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Vladislav Lemish,23,Left Winger,Palamós CF,?,in,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Aleksey Bychkov,21,Forward,Shinnik,?,in,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Yuri Bavykin,20,Left-Back,Lada Togliatti,?,in,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Aleksey Bobrov,21,Right Winger,Lada Togliatti,?,in,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Mikhail Sinev,21,Centre-Back,CSKA Moscow II,-,in,0,Premier Liga,1993,1993/1994
CSKA Moscow,Andrey Novosadov,21,Goalkeeper,CSKA Moscow II,-,in,0,Premier Liga,1993,1993/1994
CSKA Moscow,Dmitri Shukov,18,Left Midfield,CSKA Moscow II,-,in,0,Premier Liga,1993,1993/1994
CSKA Moscow,Valeri Masalitin,27,Centre-Forward,Spartak Moscow,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Valeri Broshin,30,Left Midfield,H. Kfar Saba,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Yuri Dudnyk,25,Midfielder,Metalurh Z.,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Sergey Kolotovkin,27,Centre-Back,B. Jerusalem,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Sergey Krutov,24,Central Midfield,Dinamo Moscow,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Dmitri Karsakov,22,Right Midfield,Dinamo Moscow,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Yervand Krbashyan,22,Centre-Back,Zenit S-Pb,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Oleg Malyukov,27,Left-Back,H Rishon leZion,?,out,NA,Premier Liga,1993,1993/1994
CSKA Moscow,Mikhail Kolesnikov,27,Right Midfield,Retired,-,out,0,Premier Liga,1993,1993/1994
Chernomorets Novorossijsk,Aleksandr Kudryashov,20,Centre-Back,S-UGP Anapa,?,in,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Gisa Pshukov,23,Goalkeeper,I. Smolensk,?,in,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Arsen Papikyan,23,Defender,Stavropol,Loan,in,0,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Maksim Olkhovik,21,Forward,I. Smolensk,?,in,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Serhii Yarmolych,31,Defender,Unknown,?,in,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Marat Mulashev,25,Centre-Forward,Luch,?,in,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Roman Oreshchuk,18,Centre-Forward,CSKA Moscow II,?,in,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Armen Adamyan,27,Attacking Midfield,Unknown,"End of loanDec 31, 1994",in,0,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Igor Abdrazakov,16,Centre-Forward,Chernomor N U19,-,in,0,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Vladimir But,16,Attacking Midfield,Bor. Dortmund,Free Transfer,out,0,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Armen Adamyan,26,Attacking Midfield,Unknown,Loan,out,0,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Aleksandr Kobenko,17,Midfielder,Druzhba Maikop,?,out,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Marat Mulashev,26,Centre-Forward,Sur Club,?,out,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Roman Oreshchuk,19,Centre-Forward,CSKA Moscow II,?,out,NA,Premier Liga,1994,1994/1995
Chernomorets Novorossijsk,Armen Adamyan,27,Attacking Midfield,Kristall,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Aleksandr Grishin,23,Central Midfield,CSKA Moscow,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Vagiz Khidiyatullin,35,Sweeper,Labège FC,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Aleksandr Tochilin,20,Right-Back,Asmaral Moskau,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Sergey Kolotovkin,29,Centre-Back,CSKA Moscow,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Valeri Kleimenov,29,Goalkeeper,Maccabi Herzliya,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Andrey Gordeev,19,Centre-Back,Chertanovo,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Andrey Ivanov,27,Centre-Back,Spartak Moscow,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Sergey Podpaly,31,Centre-Back,Hapoel Haifa,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Vitali Safronov,21,Attacking Midfield,KS Samara,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Yuri Kuznetsov,20,Midfielder,Unknown,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Erik Yakhimovich,25,Centre-Back,Dinamo Minsk,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Sergey Derkach,27,Midfielder,FC Basel,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Oleg Terekhin,24,Centre-Forward,Sokol Saratov,?,in,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Ravil Sabitov,26,Defender,Without Club,-,in,0,Premier Liga,1994,1994/1995
Dinamo Moscow,Aleksey Kutsenko,22,Right Winger,Dinamo M II,-,in,0,Premier Liga,1994,1994/1995
Dinamo Moscow,Igor Simutenkov,21,Centre-Forward,Reggiana,Free Transfer,out,0,Premier Liga,1994,1994/1995
Dinamo Moscow,Omari Tetradze,25,Right-Back,Spartak-Alania,Free Transfer,out,0,Premier Liga,1994,1994/1995
Dinamo Moscow,Vitali Elsukov,21,Midfielder,Krasnoznamensk,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Valeri Kleimenov,28,Goalkeeper,Maccabi Herzliya,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Dmitri Kramarenko,20,Goalkeeper,Torpedo Moscow,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Andrey Ivanov,27,Centre-Back,Spartak Moscow,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Sergey Derkach,28,Midfielder,Spartak-Alania,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Aleksandr Borodkin,23,Centre-Back,Torpedo Moscow,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Igor Dobrovolski,26,Attacking Midfield,Atlético Madrid,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Aleksandr Smirnov,26,Right Midfield,Loko Moscow,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Aleksey Savchenko,19,Central Midfield,Din-Gaz Tyumen,?,out,NA,Premier Liga,1994,1994/1995
Dinamo Moscow,Dmitri Karsakov,22,Right Midfield,Torpedo Moscow,?,out,NA,Premier Liga,1994,1994/1995
